"Dealer ID","Stock Number",Year,Make,Model,Trim,Vin,mileage,Price,Color,"Interior Color",Transmission,photo_urls,Description,Options,"Vehicle Type",Engine,Drive-train,"Fuel Type","Destination URL","New\/Used",Certified,Doors,MSRP,Down-payment,"Fuel city min","Fuel city max","Highway city min","Highway city max",Title,"Date added","Car report",Condition
44012,,2022,Zodiac,"Bayrunner 500",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8497-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8496-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8495-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8493-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8494-1300x700.jpg","Powered by Yamaha F60LB",,,,,,https://gacheckpoint.com/products/2020-zodiac-bayrunner-420-with-yamaha-f40la,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Zodiac,"Bayrunner 500",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8497-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8496-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8495-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8493-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/07/IMG-8494-1300x700.jpg","Nav Lights, Center Console, 12 Gallon Fuel, Tach, Speedometer, Fuel Gauge, Karavan Trailer Included",,,,,,https://gacheckpoint.com/products/2020-zodiac-bayrunner-420-with-yamaha-f40la,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2021,Pacific,"Wave 320 Air",,,,1999,,,,"https://gacheckpoint.com/wp-content/uploads/2021/01/64149313955-64155F59-19DA-4AD4-945F-3B8A3ACA5143-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1231-rotated-e1610583397591-1300x700.jpg","10'6""105 LbsCarry bag included",,,,,,https://gacheckpoint.com/products/2021-pacific-wave-320-air,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Highfield,"CL310 PVC with FCT and Yamaha F20SWPB",,,,17200,,,,"https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1128-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1137-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1134-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1133-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1132-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1131-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1129-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1130-1300x700.jpg","2022 Highfield CL 310 PVC2022 Yamaha F20SWPBHighfield FCT ConsoleNavigation lights, Bilge pump, outboard fins included",,,,,,https://gacheckpoint.com/products/2021-highfield-cl310-pvc-with-fct,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Highfield,"CL310 PVC with FCT and Yamaha F20SWPB",,,,17200,,,,"https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1128-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1137-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1134-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1133-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1132-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1131-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1129-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1130-1300x700.jpg","Whole package under 400lbs",,,,,,https://gacheckpoint.com/products/2021-highfield-cl310-pvc-with-fct,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Yamaha,"255XD Sportboat",,,,158617,,,,"https://gacheckpoint.com/wp-content/uploads/2021/08/c0830fac-bb55-4532-83e2-f7fec512adec.jpg,https://gacheckpoint.com/wp-content/uploads/2021/08/a7365ead-e7de-4b4c-b91e-b38003864bf4-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/08/28f978a6-c796-4e0b-b8d3-617a49b2c830-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/08/56c2a0cc-6e8d-444a-aefe-a48cd0591c42-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/08/5e063978-c7a2-40d2-b85c-ae3bd6467644-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/08/8521c1aa-c5bd-440c-bdd4-a66deec13165-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/08/cc7659c6-1ab5-4104-bf9b-5cfec17f94c2-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/08/c0830fac-bb55-4532-83e2-f7fec512adec-1300x700.jpg",,,,,,,https://gacheckpoint.com/products/2022-yamaha-255xd-sportboat,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Highfield,"Patrol 420 Hypalon",,,,41999,,,,"https://gacheckpoint.com/wp-content/uploads/2021/12/Highfield-Ocean-Master-420-Boat-Review-1-510x300-1.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.3-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.2-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.8-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.7-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.6-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.5-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.4-1024x663-1-1300x700.jpg","Packaged with 2022 Yamaha F40LA and Karavan KB1470",,,,,,https://gacheckpoint.com/products/2022-highfield-patrol-420-hypalon,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Highfield,"Patrol 420 Hypalon",,,,41999,,,,"https://gacheckpoint.com/wp-content/uploads/2021/12/Highfield-Ocean-Master-420-Boat-Review-1-510x300-1.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.3-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.2-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.8-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.7-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.6-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.5-1024x663-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/PA420-REDX.4-1024x663-1-1300x700.jpg","February arrival Light grey tubes",,,,,,https://gacheckpoint.com/products/2022-highfield-patrol-420-hypalon,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Pro,"fish PF1453 LT",,,,2699,,,,"https://gacheckpoint.com/wp-content/uploads/2021/10/IMG-6133-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/IMG-6134-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/IMG-6133-1300x700.jpg","Pro Fish Welded Aluminum Lightweight Jon",,,,,,https://gacheckpoint.com/products/2022-pacific-wave-pf1453-lt,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Pro,"fish PF1453 LT",,,,2699,,,,"https://gacheckpoint.com/wp-content/uploads/2021/10/IMG-6133-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/IMG-6134-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/IMG-6133-1300x700.jpg","Length 13'2""Beam 54""Weight 193 LbsCapacity 5 PplMax 15HP",,,,,,https://gacheckpoint.com/products/2022-pacific-wave-pf1453-lt,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,"F6SMHA Outboard",,,,2033,,,,"https://gacheckpoint.com/wp-content/uploads/2022/06/300-F6CMHS_W_N_Sob-1920x1080-1-587x700.webp,https://gacheckpoint.com/wp-content/uploads/2022/06/300-F6CMHS_W_N_Sob-1920x1080-1-1300x700.webp","only 59 lbsInternal tank with external tank capabilityLightweight, compact and fuel efficient",,,,,,https://gacheckpoint.com/products/2022-yamaha-f6smha-outboard,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Yamaha,"F6SMHA Outboard",,,,2033,,,,"https://gacheckpoint.com/wp-content/uploads/2022/06/300-F6CMHS_W_N_Sob-1920x1080-1-587x700.webp,https://gacheckpoint.com/wp-content/uploads/2022/06/300-F6CMHS_W_N_Sob-1920x1080-1-1300x700.webp","plus Fright and PDI",,,,,,https://gacheckpoint.com/products/2022-yamaha-f6smha-outboard,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Yamaha,"F6SMHA Outboard",,,,2033,,,,"https://gacheckpoint.com/wp-content/uploads/2022/06/300-F6CMHS_W_N_Sob-1920x1080-1-587x700.webp,https://gacheckpoint.com/wp-content/uploads/2022/06/300-F6CMHS_W_N_Sob-1920x1080-1-1300x700.webp","Financing available",,,,,,https://gacheckpoint.com/products/2022-yamaha-f6smha-outboard,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," S115AA",2022,Hewescraft,"210 Searunner",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0190-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0191-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0192-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0194-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0195-1300x700.jpeg","Packaged with Yamaha F200XBPackaged with galvanized Karavan Trailer",,,,,,https://gacheckpoint.com/products/2022-hewescraft-210-searunner,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," S115AA",2022,Hewescraft,"210 Searunner",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0190-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0191-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0192-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0194-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0195-1300x700.jpeg","Financing available",,,,,,https://gacheckpoint.com/products/2022-hewescraft-210-searunner,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," S115AA",2022,Hewescraft,"210 Searunner",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0190-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0191-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0192-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0194-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/12/IMG_0195-1300x700.jpeg","Suspension seatsSleeper bench seats with commode cutout and privacy curtainRear stationRear fish boxWalk through front window",,,,,,https://gacheckpoint.com/products/2022-hewescraft-210-searunner,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Highfield,CL310,,,,4893,,,,"https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-4-1024x683-1.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-5-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-4-1024x683-1-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/IMG_0764-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/IMG_0774-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/MG_0047-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/IMG_0785-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-7-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-8-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/FP002-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/RK001P-PVC-1024x683-1-1300x700.jpg","Available in Hypalon $7160",,,,,,https://gacheckpoint.com/products/highfield-cl310,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Zodiac,"Cadet 230 Aero",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_7765-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_7752-1-1300x700.jpg","53 LBS",,,,,,https://gacheckpoint.com/products/2020-zodiac-cadet-230-aero,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Zodiac,"Cadet 230 Aero",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_7765-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_7752-1-1300x700.jpg",7’7″,,,,,,https://gacheckpoint.com/products/2020-zodiac-cadet-230-aero,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," K1148",2022,Kingfisher,"2225 Escape HT W/F225XB & T9.9XPB",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8745.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8744-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8746-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8747-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8748-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8749-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6197-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6196-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6195-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6194-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6193-1300x700.jpg","Kingfisher 2225 Escape HT, Yamaha F225XB, Yamaha T9.9XPB, EZ Loader Trailer Included",,,,,,https://gacheckpoint.com/products/2022-kingfisher-2225-escape-ht-w-200-hp,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," K1148",2022,Kingfisher,"2225 Escape HT W/F225XB & T9.9XPB",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8745.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8744-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8746-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8747-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8748-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8749-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6197-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6196-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6195-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6194-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6193-1300x700.jpg","Financing Available.",,,,,,https://gacheckpoint.com/products/2022-kingfisher-2225-escape-ht-w-200-hp,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," K1148",2022,Kingfisher,"2225 Escape HT W/F225XB & T9.9XPB",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8745.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8744-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8746-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8747-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8748-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8749-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6197-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6196-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6195-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6194-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6193-1300x700.jpg","MODEL2225 Escape HTWater Line Stripe UpgradeHull Side Feature Color: Sterling GreyDeck & Interior: Grey ZolatoneWaterline Stripe Color: Metallic Silver",,,,,,https://gacheckpoint.com/products/2022-kingfisher-2225-escape-ht-w-200-hp,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," K1148",2022,Kingfisher,"2225 Escape HT W/F225XB & T9.9XPB",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8745.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8744-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8746-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8747-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8748-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8749-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6197-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6196-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6195-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6194-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6193-1300x700.jpg","POWERPrerig for single Yamaha mechanical control engineAux station steering station (Steering only)Aft helm Yamaha w/ auxiliary station hydraulic steering tie bar –",,,,,,https://gacheckpoint.com/products/2022-kingfisher-2225-escape-ht-w-200-hp,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," K1148",2022,Kingfisher,"2225 Escape HT W/F225XB & T9.9XPB",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8745.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8744-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8746-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8747-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8748-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8749-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6197-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6196-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6195-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6194-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6193-1300x700.jpg","SEATING2 Rivermaster seats w/ Shockwave suspension upgrade",,,,,,https://gacheckpoint.com/products/2022-kingfisher-2225-escape-ht-w-200-hp,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," K1148",2022,Kingfisher,"2225 Escape HT W/F225XB & T9.9XPB",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8745.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8744-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8746-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8747-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8748-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8749-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6197-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6196-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6195-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6194-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6193-1300x700.jpg","HULL & INTERIORAurora All Weather PackageNorthwest Interior Package (Armorcoat boxes)Fuel quick disconnect for kicker with shutoff valveTinted side cabin windows upgradeAccessory wiring harness with 6 way fuse panel & ground blockStainless steel re-boarding ladderMarine digital audio package with waterproof speakersBattery management system for single engineStainless steel offshore bow rail",,,,,,https://gacheckpoint.com/products/2022-kingfisher-2225-escape-ht-w-200-hp,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," K1148",2022,Kingfisher,"2225 Escape HT W/F225XB & T9.9XPB",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8745.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8744-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8746-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8747-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8748-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_8749-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6197-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6196-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6195-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6194-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6193-1300x700.jpg","TRAILERUpgrade to hydraulic disc brakes",,,,,,https://gacheckpoint.com/products/2022-kingfisher-2225-escape-ht-w-200-hp,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Highfield,CL310,,,,4893,,,,"https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-4-1024x683-1.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-5-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-4-1024x683-1-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/IMG_0764-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/IMG_0774-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/MG_0047-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/IMG_0785-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-7-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/07/CL310-8-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/FP002-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/RK001P-PVC-1024x683-1-1300x700.jpg","Length 10’2″Beam 5’1″Weight 152 lbsMax 25 HP",,,,,,https://gacheckpoint.com/products/highfield-cl310,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"2525 Weekender",,,,0,,,,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1097-1300x700.jpg,"Powered by Yamaha F250XCA w/ a High Thrust 9.9XPB Kicker",,,,,,https://gacheckpoint.com/products/2021-kingfisher-2525-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"2525 Weekender",,,,0,,,,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1097-1300x700.jpg,"Finance Now",,,,,,https://gacheckpoint.com/products/2021-kingfisher-2525-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"2525 Weekender",,,,0,,,,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1097-1300x700.jpg,,,,,,,https://gacheckpoint.com/products/2021-kingfisher-2525-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"2525 Weekender",,,,0,,,,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1097-1300x700.jpg,,,,,,,https://gacheckpoint.com/products/2021-kingfisher-2525-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2007,Zodiac,"Cadet 310 Compact",,,,1895,,,,"https://gacheckpoint.com/wp-content/uploads/2019/08/IMG_6487-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2019/08/IMG_6488-150x150.jpg,https://gacheckpoint.com/wp-content/uploads/2019/08/IMG_6489-150x150.jpg,https://gacheckpoint.com/wp-content/uploads/2019/08/IMG_6494-150x150.jpg","2007 Zodiac Cadet 310 Compact, Hypalon Tubes.",,,,,,https://gacheckpoint.com/products/2007-zodiac-cadet-310-compact,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Zodiac,"Cadet 230 Aero",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_7765-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_7752-1-1300x700.jpg","2020 Cadet 230 Aero",,,,,,https://gacheckpoint.com/products/2020-zodiac-cadet-230-aero,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Zodiac,"Cadet 230 Aero",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_7765-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG_7752-1-1300x700.jpg","PVC Tubes",,,,,,https://gacheckpoint.com/products/2020-zodiac-cadet-230-aero,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Highfield,"Sport 360 Hypalon",,,,28999,,,,"https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1487-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1222-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/01/IMG-1221-1300x700.jpg","Yamaha F25LWTCHypalon TubesAluminum hullTeak flooring",,,,,,https://gacheckpoint.com/products/2021-highfield-sport-360-hypalon,Used,Certified,,0,0,-,-,-,-,,,none," Used"
